Store ID,Product ID,Date,Units Sold,Sales Revenue (USD),Discount Percentage,Marketing Spend (USD),Store Location,Product Category,Day of the Week,Holiday Effect,Year,Month
Spearsland,3636541,2022-09-28,5,4518.25,5,147.0,Swaziland,Furniture,Wednesday,False,2022,9
Spearsland,3636541,2022-09-29,5,4756.05,0,0.0,Guernsey,Furniture,Thursday,False,2022,9
Spearsland,3636541,2022-09-30,0,0.0,0,163.0,Thailand,Furniture,Friday,False,2022,9
Spearsland,3636541,2022-10-01,6,4851.17,15,0.0,Greenland,Furniture,Saturday,False,2022,10
Spearsland,3636541,2022-10-04,5,4756.05,0,0.0,Georgia,Furniture,Tuesday,False,2022,10
Spearsland,3636541,2022-10-05,7,6658.47,0,0.0,Cook Islands,Furniture,Wednesday,False,2022,10
Spearsland,3636541,2022-10-06,5,4042.64,15,0.0,French Southern Territories,Furniture,Thursday,False,2022,10
Spearsland,3636541,2022-10-08,5,4756.05,0,0.0,Saint Lucia,Furniture,Saturday,False,2022,10
Spearsland,3636541,2022-10-10,8,6848.71,10,0.0,Bahamas,Furniture,Monday,False,2022,10
Spearsland,3636541,2022-10-11,5,4280.45,10,0.0,Ghana,Furniture,Tuesday,False,2022,10
Spearsland,3636541,2022-10-14,9,7276.76,15,0.0,Malta,Furniture,Friday,False,2022,10
Spearsland,3636541,2022-10-18,5,4042.64,15,0.0,Australia,Furniture,Tuesday,False,2022,10
Spearsland,3636541,2022-10-19,2,1902.42,0,27.0,Brazil,Furniture,Wednesday,False,2022,10
Spearsland,3636541,2022-10-20,4,3614.6,5,0.0,Marshall Islands,Furniture,Thursday,False,2022,10
Spearsland,3636541,2022-10-22,6,5707.26,0,0.0,Montserrat,Furniture,Saturday,False,2022,10
Spearsland,3636541,2022-10-24,5,4756.05,0,105.0,Western Sahara,Furniture,Monday,False,2022,10
Spearsland,3636541,2022-10-25,2,1902.42,0,0.0,Yemen,Furniture,Tuesday,False,2022,10
Spearsland,3636541,2022-10-27,7,5992.62,10,14.0,Jersey,Furniture,Thursday,False,2022,10
Spearsland,3636541,2022-10-28,4,3424.36,10,0.0,Mongolia,Furniture,Friday,False,2022,10
Spearsland,3636541,2022-10-30,8,7609.68,0,164.0,Latvia,Furniture,Sunday,False,2022,10
Spearsland,3636541,2022-10-31,4,3234.11,15,0.0,Cayman Islands,Furniture,Monday,False,2022,10
Spearsland,3636541,2022-11-01,5,4756.05,0,0.0,Nicaragua,Furniture,Tuesday,False,2022,11
Spearsland,3636541,2022-11-02,5,3804.84,20,185.0,American Samoa,Furniture,Wednesday,False,2022,11
Spearsland,3636541,2022-11-03,4,3804.84,0,193.0,Ethiopia,Furniture,Thursday,False,2022,11
Spearsland,3636541,2022-11-04,7,5659.7,15,132.0,Guinea,Furniture,Friday,False,2022,11
Spearsland,3636541,2022-11-05,6,4851.17,15,0.0,Dominica,Furniture,Saturday,False,2022,11
Spearsland,3636541,2022-11-06,8,7609.68,0,103.0,Slovenia,Furniture,Sunday,False,2022,11
Spearsland,3636541,2022-11-07,8,6848.71,10,17.0,Christmas Island,Furniture,Monday,False,2022,11
Spearsland,3636541,2022-11-08,7,6658.47,0,0.0,United States Minor Outlying Islands,Furniture,Tuesday,False,2022,11
Spearsland,3636541,2022-11-09,2,1902.42,0,0.0,Costa Rica,Furniture,Wednesday,False,2022,11
Spearsland,3636541,2022-11-10,5,4756.05,0,0.0,Jamaica,Furniture,Thursday,False,2022,11
Spearsland,3636541,2022-11-11,7,6325.55,5,0.0,Switzerland,Furniture,Friday,False,2022,11
Spearsland,3636541,2022-11-12,3,2853.63,0,0.0,Zambia,Furniture,Saturday,False,2022,11
Spearsland,3636541,2022-11-13,8,7609.68,0,58.0,Panama,Furniture,Sunday,False,2022,11
Spearsland,3636541,2022-11-15,5,4756.05,0,0.0,Palestinian Territory,Furniture,Tuesday,False,2022,11
Spearsland,3636541,2022-11-16,5,4756.05,0,177.0,Haiti,Furniture,Wednesday,False,2022,11
Spearsland,3636541,2022-11-18,5,4756.05,0,0.0,Rwanda,Furniture,Friday,False,2022,11
Spearsland,3636541,2022-11-19,6,5707.26,0,99.0,Turks and Caicos Islands,Furniture,Saturday,False,2022,11
Spearsland,3636541,2022-11-20,5,4756.05,0,7.0,Hong Kong,Furniture,Sunday,False,2022,11
Spearsland,3636541,2022-11-21,8,7609.68,0,0.0,United Arab Emirates,Furniture,Monday,False,2022,11
Spearsland,3636541,2022-11-22,7,6658.47,0,67.0,China,Furniture,Tuesday,False,2022,11
Spearsland,3636541,2022-11-23,2,1902.42,0,0.0,Saint Pierre and Miquelon,Furniture,Wednesday,False,2022,11
Spearsland,3636541,2022-11-25,7,6658.47,0,0.0,Lithuania,Furniture,Friday,False,2022,11
Spearsland,3636541,2022-11-28,4,3804.84,0,33.0,Haiti,Furniture,Monday,False,2022,11
Spearsland,3636541,2022-11-29,5,4756.05,0,0.0,Peru,Furniture,Tuesday,False,2022,11
Spearsland,3636541,2022-12-01,2,1902.42,0,0.0,Thailand,Furniture,Thursday,False,2022,12
Spearsland,3636541,2022-12-02,4,3614.6,5,8.0,Russian Federation,Furniture,Friday,False,2022,12
Spearsland,3636541,2022-12-03,3,2853.63,0,0.0,Myanmar,Furniture,Saturday,False,2022,12
Spearsland,3636541,2022-12-04,8,7609.68,0,93.0,Anguilla,Furniture,Sunday,False,2022,12
Spearsland,3636541,2022-12-08,8,7609.68,0,20.0,Zimbabwe,Furniture,Thursday,False,2022,12
Spearsland,3636541,2022-12-09,7,6658.47,0,119.0,Greenland,Furniture,Friday,False,2022,12
Spearsland,3636541,2022-12-10,5,4756.05,0,0.0,Kenya,Furniture,Saturday,False,2022,12
Spearsland,3636541,2022-12-12,7,6658.47,0,0.0,Croatia,Furniture,Monday,False,2022,12
Spearsland,3636541,2022-12-14,8,6848.71,10,189.0,Mozambique,Furniture,Wednesday,False,2022,12
Spearsland,3636541,2022-12-15,7,6658.47,0,74.0,Tokelau,Furniture,Thursday,False,2022,12
Spearsland,3636541,2022-12-16,5,4280.45,10,16.0,Puerto Rico,Furniture,Friday,False,2022,12
Spearsland,3636541,2022-12-18,6,5707.26,0,104.0,Dominican Republic,Furniture,Sunday,False,2022,12
Spearsland,3636541,2022-12-19,7,6658.47,0,0.0,Vanuatu,Furniture,Monday,False,2022,12
Spearsland,3636541,2022-12-20,7,6658.47,0,0.0,Botswana,Furniture,Tuesday,False,2022,12
Spearsland,3636541,2022-12-22,8,7609.68,0,0.0,Luxembourg,Furniture,Thursday,False,2022,12
Spearsland,3636541,2022-12-23,5,4756.05,0,181.0,Lao People's Democratic Republic,Furniture,Friday,False,2022,12
Spearsland,3636541,2022-12-24,8,6468.23,15,0.0,Zambia,Furniture,Saturday,False,2022,12
Spearsland,3636541,2022-12-25,10,8085.28,15,113.0,New Caledonia,Furniture,Sunday,True,2022,12
Spearsland,3636541,2022-12-29,7,5659.7,15,92.0,New Caledonia,Furniture,Thursday,False,2022,12
Spearsland,3636541,2022-12-31,3,2853.63,0,158.0,Lao People's Democratic Republic,Furniture,Saturday,False,2022,12
Spearsland,3636541,2023-01-01,2,1807.3,5,21.0,Central African Republic,Furniture,Sunday,False,2023,1
Spearsland,3636541,2023-01-02,3,2853.63,0,179.0,Norfolk Island,Furniture,Monday,False,2023,1
Spearsland,3636541,2023-01-03,7,6658.47,0,117.0,Bhutan,Furniture,Tuesday,False,2023,1
Spearsland,3636541,2023-01-04,9,7276.76,15,0.0,Samoa,Furniture,Wednesday,False,2023,1
Spearsland,3636541,2023-01-05,6,5707.26,0,0.0,Grenada,Furniture,Thursday,False,2023,1
Spearsland,3636541,2023-01-06,6,5421.9,5,0.0,Qatar,Furniture,Friday,False,2023,1
Spearsland,3636541,2023-01-07,5,4756.05,0,0.0,France,Furniture,Saturday,False,2023,1
Spearsland,3636541,2023-01-08,1,951.21,0,0.0,Trinidad and Tobago,Furniture,Sunday,False,2023,1
Spearsland,3636541,2023-01-09,5,4756.05,0,139.0,Bhutan,Furniture,Monday,False,2023,1
Spearsland,3636541,2023-01-10,4,3804.84,0,0.0,Honduras,Furniture,Tuesday,False,2023,1
Spearsland,3636541,2023-01-12,1,951.21,0,169.0,Swaziland,Furniture,Thursday,False,2023,1
Spearsland,3636541,2023-01-13,2,1902.42,0,93.0,Tonga,Furniture,Friday,False,2023,1
Spearsland,3636541,2023-01-14,5,4756.05,0,0.0,Switzerland,Furniture,Saturday,False,2023,1
Spearsland,3636541,2023-01-15,2,1902.42,0,101.0,Libyan Arab Jamahiriya,Furniture,Sunday,False,2023,1
Spearsland,3636541,2023-01-16,2,1902.42,0,12.0,Italy,Furniture,Monday,False,2023,1
Spearsland,3636541,2023-01-17,9,6848.71,20,0.0,Uzbekistan,Furniture,Tuesday,False,2023,1
Spearsland,3636541,2023-01-18,4,3804.84,0,125.0,Japan,Furniture,Wednesday,False,2023,1
Spearsland,3636541,2023-01-19,4,3804.84,0,167.0,Burundi,Furniture,Thursday,False,2023,1
Spearsland,3636541,2023-01-20,3,2853.63,0,0.0,Jordan,Furniture,Friday,False,2023,1
Spearsland,3636541,2023-01-21,6,5707.26,0,29.0,Antarctica (the territory South of 60 deg S),Furniture,Saturday,False,2023,1
Spearsland,3636541,2023-01-23,3,2853.63,0,110.0,Cocos (Keeling) Islands,Furniture,Monday,False,2023,1
Spearsland,3636541,2023-01-24,0,0.0,20,19.0,Jersey,Furniture,Tuesday,False,2023,1
Spearsland,3636541,2023-01-25,2,1902.42,0,38.0,Lithuania,Furniture,Wednesday,False,2023,1
Spearsland,3636541,2023-01-26,3,2425.59,15,0.0,Holy See (Vatican City State),Furniture,Thursday,False,2023,1
Spearsland,3636541,2023-01-28,6,5707.26,0,189.0,Tonga,Furniture,Saturday,False,2023,1
Spearsland,3636541,2023-01-29,7,6658.47,0,56.0,India,Furniture,Sunday,False,2023,1
Spearsland,3636541,2023-01-30,6,5707.26,0,0.0,Peru,Furniture,Monday,False,2023,1
Spearsland,3636541,2023-01-31,2,1902.42,0,171.0,Sweden,Furniture,Tuesday,False,2023,1
Spearsland,3636541,2023-02-01,2,1902.42,0,75.0,Denmark,Furniture,Wednesday,False,2023,2
Spearsland,3636541,2023-02-02,7,6658.47,0,0.0,Monaco,Furniture,Thursday,False,2023,2
Spearsland,3636541,2023-02-03,5,4756.05,0,0.0,United Arab Emirates,Furniture,Friday,False,2023,2
Spearsland,3636541,2023-02-04,6,5421.9,5,0.0,Austria,Furniture,Saturday,False,2023,2
Spearsland,3636541,2023-02-05,3,2853.63,0,17.0,Faroe Islands,Furniture,Sunday,False,2023,2
Spearsland,3636541,2023-02-06,3,2853.63,0,0.0,Bhutan,Furniture,Monday,False,2023,2
Spearsland,3636541,2023-02-07,6,5136.53,10,8.0,Nepal,Furniture,Tuesday,False,2023,2
Spearsland,3636541,2023-02-08,6,5421.9,5,0.0,Congo,Furniture,Wednesday,False,2023,2
Spearsland,3636541,2023-02-09,7,6658.47,0,93.0,Benin,Furniture,Thursday,False,2023,2
Spearsland,3636541,2023-02-10,4,3804.84,0,0.0,Turkmenistan,Furniture,Friday,False,2023,2
Spearsland,3636541,2023-02-11,2,1902.42,0,74.0,Czech Republic,Furniture,Saturday,False,2023,2
Spearsland,3636541,2023-02-13,5,4518.25,5,0.0,Bolivia,Furniture,Monday,False,2023,2
Spearsland,3636541,2023-02-14,9,8132.85,5,90.0,Comoros,Furniture,Tuesday,False,2023,2
Spearsland,3636541,2023-02-15,7,5659.7,15,70.0,Malawi,Furniture,Wednesday,False,2023,2
Spearsland,3636541,2023-02-16,5,4756.05,0,174.0,Serbia,Furniture,Thursday,False,2023,2
Spearsland,3636541,2023-02-17,8,7609.68,0,0.0,Mozambique,Furniture,Friday,False,2023,2
Spearsland,3636541,2023-02-18,7,6658.47,0,0.0,Turks and Caicos Islands,Furniture,Saturday,False,2023,2
Spearsland,3636541,2023-02-19,5,4518.25,5,84.0,Bahamas,Furniture,Sunday,False,2023,2
Spearsland,3636541,2023-02-20,4,3804.84,0,0.0,Brazil,Furniture,Monday,False,2023,2
Spearsland,3636541,2023-02-21,4,3234.11,15,2.0,Central African Republic,Furniture,Tuesday,False,2023,2
Spearsland,3636541,2023-02-22,8,7609.68,0,79.0,North Macedonia,Furniture,Wednesday,False,2023,2
Spearsland,3636541,2023-02-25,6,5707.26,0,164.0,Tuvalu,Furniture,Saturday,False,2023,2
Spearsland,3636541,2023-02-26,7,6658.47,0,136.0,Tanzania,Furniture,Sunday,False,2023,2
Spearsland,3636541,2023-02-27,4,3804.84,0,0.0,Qatar,Furniture,Monday,False,2023,2
Spearsland,3636541,2023-02-28,5,4756.05,0,134.0,Seychelles,Furniture,Tuesday,False,2023,2
Spearsland,3636541,2023-03-01,6,5707.26,0,0.0,Papua New Guinea,Furniture,Wednesday,False,2023,3
Spearsland,3636541,2023-03-02,7,6658.47,0,0.0,Italy,Furniture,Thursday,False,2023,3
Spearsland,3636541,2023-03-03,8,7609.68,0,0.0,United Kingdom,Furniture,Friday,False,2023,3
Spearsland,3636541,2023-03-05,6,5707.26,0,141.0,Djibouti,Furniture,Sunday,False,2023,3
Spearsland,3636541,2023-03-06,4,3804.84,0,0.0,Turkey,Furniture,Monday,False,2023,3
Spearsland,3636541,2023-03-07,4,3424.36,10,17.0,Brazil,Furniture,Tuesday,False,2023,3
Spearsland,3636541,2023-03-08,5,4756.05,0,0.0,Malawi,Furniture,Wednesday,False,2023,3
Spearsland,3636541,2023-03-09,7,5326.78,20,183.0,Argentina,Furniture,Thursday,False,2023,3
Spearsland,3636541,2023-03-10,7,5992.62,10,121.0,Marshall Islands,Furniture,Friday,False,2023,3
Spearsland,3636541,2023-03-11,3,2425.59,15,22.0,Montenegro,Furniture,Saturday,False,2023,3
Spearsland,3636541,2023-03-12,6,5136.53,10,0.0,Slovenia,Furniture,Sunday,False,2023,3
Spearsland,3636541,2023-03-13,2,1902.42,0,0.0,Liechtenstein,Furniture,Monday,False,2023,3
Spearsland,3636541,2023-03-15,4,3804.84,0,147.0,Greenland,Furniture,Wednesday,False,2023,3
Spearsland,3636541,2023-03-16,4,3804.84,0,0.0,Jersey,Furniture,Thursday,False,2023,3
Spearsland,3636541,2023-03-17,3,2853.63,0,0.0,Zimbabwe,Furniture,Friday,False,2023,3
Spearsland,3636541,2023-03-20,6,5707.26,0,0.0,Turks and Caicos Islands,Furniture,Monday,False,2023,3
Spearsland,3636541,2023-03-21,5,4756.05,0,184.0,Yemen,Furniture,Tuesday,False,2023,3
Spearsland,3636541,2023-03-22,5,4756.05,0,158.0,Cayman Islands,Furniture,Wednesday,False,2023,3
Spearsland,3636541,2023-03-23,3,2853.63,0,0.0,India,Furniture,Thursday,False,2023,3
Spearsland,3636541,2023-03-24,3,2853.63,0,0.0,Slovenia,Furniture,Friday,False,2023,3
Spearsland,3636541,2023-03-25,7,6658.47,0,149.0,Grenada,Furniture,Saturday,False,2023,3
Spearsland,3636541,2023-03-27,2,1712.18,10,0.0,Taiwan,Furniture,Monday,False,2023,3
Spearsland,3636541,2023-03-28,1,951.21,0,0.0,Syrian Arab Republic,Furniture,Tuesday,False,2023,3
Spearsland,3636541,2023-03-29,8,7609.68,0,182.0,Greece,Furniture,Wednesday,False,2023,3
Spearsland,3636541,2023-03-30,5,4756.05,0,0.0,Puerto Rico,Furniture,Thursday,False,2023,3
Spearsland,3636541,2023-03-31,7,6658.47,0,0.0,Nauru,Furniture,Friday,False,2023,3
Spearsland,3636541,2023-04-01,2,1902.42,0,133.0,Cameroon,Furniture,Saturday,False,2023,4
Spearsland,3636541,2023-04-02,7,6658.47,0,0.0,Haiti,Furniture,Sunday,False,2023,4
Spearsland,3636541,2023-04-03,6,5707.26,0,0.0,Greece,Furniture,Monday,False,2023,4
Spearsland,3636541,2023-04-04,7,6658.47,0,0.0,Lesotho,Furniture,Tuesday,False,2023,4
Spearsland,3636541,2023-04-06,4,3804.84,0,12.0,South Africa,Furniture,Thursday,False,2023,4
Spearsland,3636541,2023-04-07,2,1902.42,0,191.0,Spain,Furniture,Friday,False,2023,4
Spearsland,3636541,2023-04-08,2,1902.42,0,0.0,Kuwait,Furniture,Saturday,False,2023,4
Spearsland,3636541,2023-04-09,5,4756.05,0,0.0,Netherlands,Furniture,Sunday,False,2023,4
Spearsland,3636541,2023-04-10,8,7609.68,0,71.0,Maldives,Furniture,Monday,False,2023,4
Spearsland,3636541,2023-04-11,4,3804.84,0,0.0,Angola,Furniture,Tuesday,False,2023,4
Spearsland,3636541,2023-04-12,3,2853.63,0,65.0,Jersey,Furniture,Wednesday,False,2023,4
Spearsland,3636541,2023-04-13,6,4565.81,20,0.0,Holy See (Vatican City State),Furniture,Thursday,False,2023,4
Spearsland,3636541,2023-04-14,7,6658.47,0,34.0,Thailand,Furniture,Friday,False,2023,4
Spearsland,3636541,2023-04-15,7,5659.7,15,42.0,Cuba,Furniture,Saturday,False,2023,4
Spearsland,3636541,2023-04-18,3,2853.63,0,0.0,Palau,Furniture,Tuesday,False,2023,4
Spearsland,3636541,2023-04-19,6,5707.26,0,0.0,Malaysia,Furniture,Wednesday,False,2023,4
Spearsland,3636541,2023-04-20,7,6658.47,0,5.0,Malawi,Furniture,Thursday,False,2023,4
Spearsland,3636541,2023-04-21,3,2853.63,0,0.0,Spain,Furniture,Friday,False,2023,4
Spearsland,3636541,2023-04-23,8,7609.68,0,41.0,Vietnam,Furniture,Sunday,False,2023,4
Spearsland,3636541,2023-04-24,4,3043.87,20,91.0,Zambia,Furniture,Monday,False,2023,4
Spearsland,3636541,2023-04-26,7,6658.47,0,0.0,Saint Lucia,Furniture,Wednesday,False,2023,4
Spearsland,3636541,2023-04-27,3,2568.27,10,12.0,Cayman Islands,Furniture,Thursday,False,2023,4
Spearsland,3636541,2023-04-28,4,3804.84,0,0.0,Zambia,Furniture,Friday,False,2023,4
Spearsland,3636541,2023-04-29,7,6658.47,0,121.0,Tuvalu,Furniture,Saturday,False,2023,4
Spearsland,3636541,2023-04-30,7,6658.47,0,29.0,Cambodia,Furniture,Sunday,False,2023,4
Spearsland,3636541,2023-05-01,6,5707.26,0,93.0,Turkmenistan,Furniture,Monday,False,2023,5
Spearsland,3636541,2023-05-02,7,6658.47,0,0.0,Antarctica (the territory South of 60 deg S),Furniture,Tuesday,False,2023,5
Spearsland,3636541,2023-05-03,4,3804.84,0,0.0,Bermuda,Furniture,Wednesday,False,2023,5
Spearsland,3636541,2023-05-04,4,3804.84,0,77.0,Gambia,Furniture,Thursday,False,2023,5
Spearsland,3636541,2023-05-06,4,3804.84,0,0.0,Bolivia,Furniture,Saturday,False,2023,5
Spearsland,3636541,2023-05-07,2,1902.42,0,187.0,Algeria,Furniture,Sunday,False,2023,5
Spearsland,3636541,2023-05-10,7,6658.47,0,0.0,Faroe Islands,Furniture,Wednesday,False,2023,5
Spearsland,3636541,2023-05-11,7,6658.47,0,4.0,Cuba,Furniture,Thursday,False,2023,5
Spearsland,3636541,2023-05-13,5,4756.05,0,0.0,United Kingdom,Furniture,Saturday,False,2023,5
Spearsland,3636541,2023-05-14,1,951.21,0,166.0,Madagascar,Furniture,Sunday,False,2023,5
Spearsland,3636541,2023-05-15,6,5707.26,0,0.0,Jersey,Furniture,Monday,False,2023,5
Spearsland,3636541,2023-05-16,7,6658.47,0,0.0,Denmark,Furniture,Tuesday,False,2023,5
Spearsland,3636541,2023-05-17,7,5992.62,10,0.0,Costa Rica,Furniture,Wednesday,False,2023,5
Spearsland,3636541,2023-05-18,4,3804.84,0,135.0,New Caledonia,Furniture,Thursday,False,2023,5
Spearsland,3636541,2023-05-19,4,3043.87,20,0.0,Colombia,Furniture,Friday,False,2023,5
Spearsland,3636541,2023-05-20,8,7609.68,0,59.0,Norfolk Island,Furniture,Saturday,False,2023,5
Spearsland,3636541,2023-05-21,7,6658.47,0,172.0,Armenia,Furniture,Sunday,False,2023,5
Spearsland,3636541,2023-05-23,3,2853.63,0,0.0,Italy,Furniture,Tuesday,False,2023,5
Spearsland,3636541,2023-05-24,4,3804.84,0,0.0,Niger,Furniture,Wednesday,False,2023,5
Spearsland,3636541,2023-05-25,4,3804.84,0,0.0,Tonga,Furniture,Thursday,False,2023,5
Spearsland,3636541,2023-05-26,6,5136.53,10,0.0,Saint Lucia,Furniture,Friday,False,2023,5
Spearsland,3636541,2023-05-27,7,6658.47,0,37.0,Madagascar,Furniture,Saturday,False,2023,5
Spearsland,3636541,2023-05-28,8,7609.68,0,97.0,Sudan,Furniture,Sunday,False,2023,5
Spearsland,3636541,2023-05-30,4,3804.84,0,0.0,Nauru,Furniture,Tuesday,False,2023,5
Spearsland,3636541,2023-05-31,7,6658.47,0,136.0,Marshall Islands,Furniture,Wednesday,False,2023,5
Spearsland,3636541,2023-06-02,6,4851.17,15,0.0,Timor-Leste,Furniture,Friday,False,2023,6
Spearsland,3636541,2023-06-06,4,3804.84,0,72.0,Cuba,Furniture,Tuesday,False,2023,6
Spearsland,3636541,2023-06-07,3,2853.63,0,0.0,Lithuania,Furniture,Wednesday,False,2023,6
Spearsland,3636541,2023-06-08,6,5707.26,0,85.0,Kyrgyz Republic,Furniture,Thursday,False,2023,6
Spearsland,3636541,2023-06-09,6,5136.53,10,102.0,Syrian Arab Republic,Furniture,Friday,False,2023,6
Spearsland,3636541,2023-06-10,2,1902.42,0,3.0,Niue,Furniture,Saturday,False,2023,6
Spearsland,3636541,2023-06-11,5,4756.05,0,0.0,United States Minor Outlying Islands,Furniture,Sunday,False,2023,6
Spearsland,3636541,2023-06-12,4,3804.84,0,0.0,Latvia,Furniture,Monday,False,2023,6
Spearsland,3636541,2023-06-13,3,2710.95,5,0.0,Ethiopia,Furniture,Tuesday,False,2023,6
Spearsland,3636541,2023-06-14,7,5659.7,15,0.0,Barbados,Furniture,Wednesday,False,2023,6
Spearsland,3636541,2023-06-15,2,1902.42,0,0.0,Belgium,Furniture,Thursday,False,2023,6
Spearsland,3636541,2023-06-16,6,4565.81,20,0.0,Saint Helena,Furniture,Friday,False,2023,6
Spearsland,3636541,2023-06-17,2,1902.42,0,41.0,Guinea-Bissau,Furniture,Saturday,False,2023,6
Spearsland,3636541,2023-06-18,7,6658.47,0,16.0,Mali,Furniture,Sunday,False,2023,6
Spearsland,3636541,2023-06-19,7,6325.55,5,117.0,American Samoa,Furniture,Monday,False,2023,6
Spearsland,3636541,2023-06-20,1,951.21,0,14.0,Pakistan,Furniture,Tuesday,False,2023,6
Spearsland,3636541,2023-06-21,10,8085.28,15,0.0,Belgium,Furniture,Wednesday,False,2023,6
Spearsland,3636541,2023-06-22,7,6658.47,0,59.0,British Indian Ocean Territory (Chagos Archipelago),Furniture,Thursday,False,2023,6
Spearsland,3636541,2023-06-23,4,3804.84,0,0.0,Colombia,Furniture,Friday,False,2023,6
Spearsland,3636541,2023-06-24,5,4756.05,0,0.0,Cameroon,Furniture,Saturday,False,2023,6
Spearsland,3636541,2023-06-25,8,7609.68,0,17.0,Samoa,Furniture,Sunday,False,2023,6
Spearsland,3636541,2023-06-26,6,4565.81,20,0.0,Guyana,Furniture,Monday,False,2023,6
Spearsland,3636541,2023-06-27,3,2853.63,0,6.0,Afghanistan,Furniture,Tuesday,False,2023,6
Spearsland,3636541,2023-06-28,8,7609.68,0,0.0,Slovakia (Slovak Republic),Furniture,Wednesday,False,2023,6
Spearsland,3636541,2023-06-29,6,5707.26,0,4.0,Haiti,Furniture,Thursday,False,2023,6
Spearsland,3636541,2023-06-30,7,6658.47,0,145.0,Romania,Furniture,Friday,False,2023,6
Spearsland,3636541,2023-07-01,6,5707.26,0,9.0,Sweden,Furniture,Saturday,False,2023,7
Spearsland,3636541,2023-07-02,7,6658.47,0,0.0,Bouvet Island (Bouvetoya),Furniture,Sunday,False,2023,7
Spearsland,3636541,2023-07-03,6,5707.26,0,157.0,Kenya,Furniture,Monday,False,2023,7
Spearsland,3636541,2023-07-04,7,6658.47,0,0.0,Turks and Caicos Islands,Furniture,Tuesday,False,2023,7
Spearsland,3636541,2023-07-05,7,6658.47,0,182.0,China,Furniture,Wednesday,False,2023,7
Spearsland,3636541,2023-07-06,0,0.0,0,114.0,Samoa,Furniture,Thursday,False,2023,7
Spearsland,3636541,2023-07-07,2,1902.42,0,15.0,Saint Barthelemy,Furniture,Friday,False,2023,7
Spearsland,3636541,2023-07-08,3,2853.63,0,113.0,Albania,Furniture,Saturday,False,2023,7
Spearsland,3636541,2023-07-10,2,1902.42,0,113.0,Romania,Furniture,Monday,False,2023,7
Spearsland,3636541,2023-07-13,5,4756.05,0,163.0,Sri Lanka,Furniture,Thursday,False,2023,7
Spearsland,3636541,2023-07-16,4,3804.84,0,0.0,Sierra Leone,Furniture,Sunday,False,2023,7
Spearsland,3636541,2023-07-18,5,4756.05,0,134.0,Germany,Furniture,Tuesday,False,2023,7
Spearsland,3636541,2023-07-19,1,760.97,20,11.0,Monaco,Furniture,Wednesday,False,2023,7
Spearsland,3636541,2023-07-21,6,5707.26,0,150.0,Myanmar,Furniture,Friday,False,2023,7
Spearsland,3636541,2023-07-22,4,3043.87,20,0.0,Brunei Darussalam,Furniture,Saturday,False,2023,7
Spearsland,3636541,2023-07-23,1,760.97,20,193.0,Madagascar,Furniture,Sunday,False,2023,7
Spearsland,3636541,2023-07-24,5,4756.05,0,0.0,Cocos (Keeling) Islands,Furniture,Monday,False,2023,7
Spearsland,3636541,2023-07-25,6,5707.26,0,0.0,Lesotho,Furniture,Tuesday,False,2023,7
Spearsland,3636541,2023-07-27,2,1617.06,15,151.0,Guadeloupe,Furniture,Thursday,False,2023,7
Spearsland,3636541,2023-07-28,7,6658.47,0,0.0,United Kingdom,Furniture,Friday,False,2023,7
Spearsland,3636541,2023-07-29,1,951.21,0,0.0,New Zealand,Furniture,Saturday,False,2023,7
Spearsland,3636541,2023-07-31,9,8132.85,5,89.0,China,Furniture,Monday,False,2023,7
Spearsland,3636541,2023-08-01,7,6658.47,0,171.0,United States Minor Outlying Islands,Furniture,Tuesday,False,2023,8
Spearsland,3636541,2023-08-02,3,2853.63,0,18.0,Kenya,Furniture,Wednesday,False,2023,8
Spearsland,3636541,2023-08-03,7,6658.47,0,0.0,American Samoa,Furniture,Thursday,False,2023,8
Spearsland,3636541,2023-08-04,5,4756.05,0,14.0,Micronesia,Furniture,Friday,False,2023,8
Spearsland,3636541,2023-08-05,7,5326.78,20,77.0,Cote d'Ivoire,Furniture,Saturday,False,2023,8
Spearsland,3636541,2023-08-07,3,2425.59,15,0.0,Bangladesh,Furniture,Monday,False,2023,8
Spearsland,3636541,2023-08-09,2,1902.42,0,0.0,Switzerland,Furniture,Wednesday,False,2023,8
Spearsland,3636541,2023-08-10,3,2853.63,0,2.0,United States Minor Outlying Islands,Furniture,Thursday,False,2023,8
Spearsland,3636541,2023-08-11,6,5707.26,0,0.0,Yemen,Furniture,Friday,False,2023,8
Spearsland,3636541,2023-08-12,6,5707.26,0,100.0,Qatar,Furniture,Saturday,False,2023,8
Spearsland,3636541,2023-08-15,5,4756.05,0,35.0,Belgium,Furniture,Tuesday,False,2023,8
Spearsland,3636541,2023-08-16,6,4851.17,15,0.0,Belgium,Furniture,Wednesday,False,2023,8
Spearsland,3636541,2023-08-17,3,2710.95,5,50.0,Egypt,Furniture,Thursday,False,2023,8
Spearsland,3636541,2023-08-18,5,4756.05,0,51.0,Bolivia,Furniture,Friday,False,2023,8
Spearsland,3636541,2023-08-19,7,6658.47,0,0.0,Cayman Islands,Furniture,Saturday,False,2023,8
Spearsland,3636541,2023-08-20,4,3614.6,5,0.0,Panama,Furniture,Sunday,False,2023,8
Spearsland,3636541,2023-08-21,9,7704.8,10,0.0,South Africa,Furniture,Monday,False,2023,8
Spearsland,3636541,2023-08-24,6,5707.26,0,9.0,Eritrea,Furniture,Thursday,False,2023,8
